date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2015-09,This was the first day of the humanitarian corridor on the border,"Since the closure, 48 minors have been absent from the institution and have missed 11 days of school.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"The nun sent a scolding to the Venezuelan president, Nicolás Maduro The only owner of life is God, let him not forget that he was also a child, that he had a young life.",0,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"At the La Frontera school, in the La Parada sector, in the municipality of Villa del Rosario, teacher Yamileth Bayona said that she has been missing 19 students since last August 20.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"According to the teacher, there are still many students who are hidden in the neighboring country for fear of being mistreated.",-1,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"Jennifer Rubio, who is 14 years old and is in eighth grade at the Carlos Pérez Escalante school, said that she was absent from class because she had heard in Ureña that they were allowed to pass through San Antonio, towards Colombia, but then they were not allowed to reenter.",0,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,His sister Mayo was afraid that he would cross yesterday.,0,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"But I wanted to pass because we already missed two weeks of school, which is quite a lot, said the girl.",0,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"National authorities expect that next Monday the number of children returning to classrooms will be at least 1,000.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"The Mayor of Cúcuta asked the parents on the Venezuelan side to be calm because the Venezuelan Guard is collaborating, they are friendly.",1,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"There is no drama as humiliating as this oneThere is no other drama in history, at least in the last 50 years, as humiliating as this one.",0,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"With this phrase, the director of the National Unit for Risk Management, Carlos Iván Márquez, summarizes his perception of the humanitarian crisis that Cúcuta is going through after the return of almost 16,000 Colombians from Venezuela.",-1,1,1,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"Márquez, a man experienced in dealing with humanitarian crises, said that 1,500 officials and volunteers have been dispatched for the emergency and that they are ready in case it escalates.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"Another situation of greater magnitude could arise, which already has us thinking about setting up a few more camps, outside the city, to concentrate more people.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"We are already thinking about it, revealed Márquez.",0,1,0,0,0,0,0,0,0,0,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"Regarding the drama of these nationals who had to cross the border, he affirmed that many begin to remember their attachments and customs such as the Day of Love and Friendship or the preparation for the holidays.",0,1,1,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"(The Colombians) were kicked out, in an inhumane way, and they cant even bring their things back.",-1,1,0,0,0,1,0,0,0,1,2015-09-04
2015-09,This was the first day of the humanitarian corridor on the border,"That is what has them so marked on the emotional issue, he said.",0,1,1,0,0,0,0,0,0,0,2015-09-04
2015-11,A necessary support,"The director of the Unit specified that all the actions were carried out with the accompaniment of the Ombudsmans Office, the Attorney Generals Office and the Prosecutors Office.",0,1,0,0,0,0,0,0,0,0,2015-11-09
2018-12,A necessary support,"One of the phenomena that will mark the year that ends is, without a doubt, the diaspora of Venezuelans who have come to the country in search of refuge and attention.",0,1,0,0,0,0,0,1,0,1,2018-12-19
2018-12,A necessary support,"The dictatorial regime that violates human rights prevailing in that nation, and which is intended to be avoided with announcements of war, has forced millions of people to leave their land, especially in the last three years.",-2,1,0,0,0,1,0,0,0,1,2018-12-19
2018-12,A necessary support,"According to figures from international organizations, it is estimated that by the end of 2019, the number of refugees on Colombian soil will exceed 2 million, which represents a major challenge for the authorities.",0,1,0,1,0,0,0,0,0,1,2018-12-19
2018-12,A necessary support,"For this reason, the announcement made recently by the United Nations High Commissioner for Refugees (UNHCR) and the International Organization for Migration (IOM), in the sense of undertaking an urgent strategy to attend to the refugees, is of vital importance. thousands of refugees and migrants who arrive daily in Colombia and other Latin American and Caribbean States.",0,1,0,0,0,1,0,0,0,1,2018-12-19
2018-12,A necessary support,"Initially, there has been talk of a series of programs that allow, through the governments of each nation, to provide assistance in health services, food, shelter and hygiene.",0,1,0,0,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"Likewise, it is hoped that all of this will help said population to regularize their situation in the country and that children and women will be guaranteed their legal rights, since there is evidence that several of them could be subjected to human trafficking.",1,1,0,0,0,0,0,1,0,1,2018-12-19
2018-12,A necessary support,"According to the announced announcements, the resources that Colombia could count on for this purpose amount to 315 million dollars, out of a total of 738 million for the region.",0,1,0,0,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"In other words, the country would obtain 43 percent of the total assigned, given the complexity of the situation.",0,1,0,0,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"Fair, because Colombia is the first option for migrants.",0,1,0,0,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"The same organization estimates that between 2015 and 2018, the number of people who arrived from Venezuela with the purpose of rebuilding their lives here increased by 2,550 percent.",0,1,0,1,0,0,0,0,0,1,2018-12-19
2018-12,A necessary support,The official number of regularized Venezuelans who are not may today reach one million.,0,1,0,1,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"As Eduardo Stein, joint special representative of UNHCR and IOM for Venezuelan refugees and migrants, stated, this aid is just a first step that seeks to support the Government so that it responds to the massive arrival of citizens from the other side of the border. .",1,1,0,1,1,1,0,0,0,1,2018-12-19
2018-12,A necessary support,"It is, of course, a much needed and welcome help, but much more is needed.",0,1,0,0,0,1,0,0,0,1,2018-12-19
2018-12,A necessary support,"The demands for better conditions and, in particular, for formal jobs make the challenge for a country like ours to go through a difficult economic situation, and phenomena like this tend to add pressure to reality.",-1,1,0,0,1,0,0,0,0,1,2018-12-19
2018-12,A necessary support,But there is no other way than to face in the best possible way a fact that is not exclusive to Colombia.,0,1,0,0,0,0,0,0,0,0,2018-12-19
2018-12,A necessary support,"At this time, when International Migrants Day is celebrated, the figures continue to be impressive more than 25 million people in the world are in this condition or in a refugee situation, the result of totalitarian regimes and fratricidal wars, essentially.",-1,1,0,0,0,1,0,1,0,1,2018-12-19
2018-12,A necessary support,"That is why it is said, also with reason, that forced or voluntary migration is the main challenge facing humanity in this century.",0,1,0,0,0,0,0,1,0,1,2018-12-19
2018-07,International Criminal Court received report on border abuses,"We need you to help us, because even though I brought some money from Venezuela, it is not enough for me.",0,1,0,0,0,0,0,0,0,0,2018-07-16
2015-09,International Criminal Court received report on border abuses,"Attorney General Alejandro Ordóñez assured that he has already filed with prosecutor Fatou Bensouda, head of the International Criminal Court (ICC), a report in which he denounces the abuses committed on the ColombianVenezuelan border.",-1,1,0,0,0,1,0,0,0,1,2015-09-03
2015-09,International Criminal Court received report on border abuses,"According to Ordóñez, he provided information on the perpetration of crimes against humanity by Venezuelan President Nicolás Maduro and military and civilian agents of his government against our compatriots who are, or were, settled in their national territory.",-3,1,0,0,0,1,0,0,0,1,2015-09-03
2015-09,International Criminal Court received report on border abuses,"That information provided by the Attorney Generals Office, although fulfills the important function of denouncing serious acts committed on the border before the Chief Prosecutor of the Court, according to Ordóñez, does not automatically activate the jurisdiction of this international court because that depends on the review that do Bensouda on the case.",-1,1,0,0,0,0,0,0,0,0,2015-09-03
2015-09,International Criminal Court received report on border abuses,The head of the Public Ministry affirmed that he welcomes the declarations of President Juan Manuel Santos in which he announces his intention to go before international organizations due to the crisis on the border.,0,1,0,0,0,0,0,0,0,0,2015-09-03
