Id,Time,date,full_text,relevant,tone,veneco,veneca,subject,translation_deepl,text
5.685837427821158e+17,Fri Feb 20 01:31:42 +0000 2015,2015-02-20,@CivilPreocupado Declaraciones d países valen huevo ¡Lo q vale es lucha persistente del pueblo veneco unido!,0,,,,,@CivilPreocupado Declaraciones d países valen huevo Lo q vale es lucha persistente del pueblo veneco unido!,CivilPreocupado Declaraciones d países valen huevo Lo q vale es lucha persistente del pueblo veneco unido
5.68583522304299e+17,Fri Feb 20 01:30:50 +0000 2015,2015-02-20,@vickydavilalafm Declaraciones d países valen huevo ¡Lo q vale es lucha persistente del pueblo veneco unido!,0,,,,,@vickydavilalafm Declaraciones d países valen huevo Lo q vale es lucha persistente del pueblo veneco unido!,vickydavilalafm Declaraciones d países valen huevo Lo q vale es lucha persistente del pueblo veneco unido
5.685828995508347e+17,Fri Feb 20 01:28:21 +0000 2015,2015-02-20,@Doctor_Fausto Declaraciones d países y políticos valen huevo ¡Lo q vale es lucha de pueblo veneco unido!,0,,,,,@Doctor_Fausto Declaraciones d países y políticos valen huevo Lo q vale es lucha de pueblo veneco unido!,Doctor_Fausto Declaraciones d países y políticos valen huevo Lo q vale es lucha de pueblo veneco unido
5.68582443567063e+17,Fri Feb 20 01:26:32 +0000 2015,2015-02-20,"@julianbarrera Declaraciones d países valen huevo ¡Lo q vale es lucha de pueblo veneco unido! Venecos lo subieron, venecos lo bajan.",1,1.0,1.0,,Geopolitics,"@julianbarrera Declarations of countries are worthless. What is worth is the struggle of the united Venezuelan people! Venecos lo subieron, venecos lo bajan.","julianbarrera Declarations of countries are worthless. What is worth is the struggle of the united Venezuelan people Venecos lo subieron, venecos lo bajan."
5.685820709743288e+17,Fri Feb 20 01:25:04 +0000 2015,2015-02-20,@emaciastovar Declaraciones d países valen huevo ¡Lo q vale es lucha de pueblo veneco unido!,0,,,,,@emaciastovar Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido!,emaciastovar Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido
5.685816574161101e+17,Fri Feb 20 01:23:25 +0000 2015,2015-02-20,@emaciastovar Declaraciones d países valen huevo ¡Lo q vale es lucha de pueblo veneco unido! Y q no sea flor de 1 día.,1,1.0,1.0,,Geopolitics,@emaciastovar Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido! And that it is not a flower of 1 day.,emaciastovar Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido And that it is not a flower of 1 day.
5.685808716090655e+17,Fri Feb 20 01:20:18 +0000 2015,2015-02-20,@RAMIREZJACINTO @geopolytica @AliciaVnzla2014 @dcmyri @anasil33 Declaraciones d países valen huevo ¡Lo q vale es lucha d pueblo veneco unido,0,,,,,@RAMIREZJACINTO @geopolytica @AliciaVnzla2014 @dcmyri @anasil33 Declaraciones d países valen huevo Lo q vale es lucha d pueblo veneco unido.,RAMIREZJACINTO geopolytica AliciaVnzla2014 dcmyri anasil33 Declaraciones d países valen huevo Lo q vale es lucha d pueblo veneco unido.
5.685800335157862e+17,Fri Feb 20 01:16:58 +0000 2015,2015-02-20,@ronaldravi @geopolytica @AliciaVnzla2014 @dcmyri @anasil33  Declaraciones d países valen huevo ¡Lo q vale es lucha de pueblo veneco unido!,0,,,,,@ronaldravi @geopolytica @AliciaVnzla2014 @dcmyri @anasil33 Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido!,ronaldravi geopolytica AliciaVnzla2014 dcmyri anasil33 Declaraciones d países valen huevo Lo q vale es lucha de pueblo veneco unido
5.685786162311168e+17,Fri Feb 20 01:11:20 +0000 2015,2015-02-20,@alcaldeledezma @OIZuluaga  Declaraciones de países valen huevo Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día,0,,,,,@alcaldeledezma @OIZuluaga Declarations of countries are worth egg What is worth is struggle of the united venecan people. To fight and not to be a flower of a day.,alcaldeledezma OIZuluaga Declarations of countries are worth egg What is worth is struggle of the united venecan people. To fight and not to be a flower of a day.
5.685783600891904e+17,Fri Feb 20 01:10:19 +0000 2015,2015-02-20,@MamertoMas  Declaraciones de países valen huevo Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,@MamertoMas Declarations of countries are worth a damn What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.,MamertoMas Declarations of countries are worth a damn What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.
5.68578194514817e+17,Fri Feb 20 01:09:39 +0000 2015,2015-02-20,@NataliaDeLaV  Declaraciones de países valen huevo Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,@NataliaDeLaV Declarations of countries are worth egg What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.,NataliaDeLaV Declarations of countries are worth egg What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.
5.685765855797985e+17,Fri Feb 20 01:03:16 +0000 2015,2015-02-20,@Samira0710  Declaraciones de países valen huevo Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,@Samira0710 Declarations of countries are worth egg What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.,Samira0710 Declarations of countries are worth egg What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.
5.685764072338145e+17,Fri Feb 20 01:02:33 +0000 2015,2015-02-20,@_SrThompson @SenorCaicedo Declaraciones de países valen huevo Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,@_SrThompson @SenorCaicedo Declarations of countries are worth egg What is worth is struggle of the united Venezuelan people. To fight and not to be a flower of a day.,_SrThompson SenorCaicedo Declarations of countries are worth egg What is worth is struggle of the united Venezuelan people. To fight and not to be a flower of a day.
5.685753612373074e+17,Fri Feb 20 00:58:24 +0000 2015,2015-02-20,@PalomaValenciaL Declaraciones valen huevo son saludo a bandera. Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de 1 día,0,,,,,@PalomaValenciaL Statements are worth egg are salute to flag. What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of 1 day.,PalomaValenciaL Statements are worth egg are salute to flag. What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of 1 day.
5.685750745482527e+17,Fri Feb 20 00:57:16 +0000 2015,2015-02-20,"@Doctor_Fausto Declaraciones valen huevo, son saludo a bandera. Lo q vale es lucha del pueblo veneco unido. Luchar y q no sea flor de un día",0,,,,,"@Doctor_Fausto Statements are worthless, they are salute to the flag. What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day.","Doctor_Fausto Statements are worthless, they are salute to the flag. What is worth is the struggle of the united Venezuelan people. To fight and not to be a flower of a day."
5.685746347041505e+17,Fri Feb 20 00:55:31 +0000 2015,2015-02-20,@andrewholes Con respeto.Declaraciones valen huevo. Lo que vale es la lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,With respect @andrewholes Statements are worthless. What counts is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day.,With respect andrewholes Statements are worthless. What counts is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day.
5.685743917197476e+17,Fri Feb 20 00:54:33 +0000 2015,2015-02-20,@OscarCollazos3 Con respeto.Declaraciones valen huevo. Lo que vale es la lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,"@OscarCollazos3 With respect, statements are worthless. What is worth is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day.","OscarCollazos3 With respect, statements are worthless. What is worth is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day."
5.685742289304248e+17,Fri Feb 20 00:53:54 +0000 2015,2015-02-20,@jciragorri Con respeto.Declaraciones valen huevo. Lo que vale es la lucha del pueblo veneco unido. Luchar y q no sea flor de un día.,0,,,,,With respect @jciragorri Statements are worthless. What counts is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day.,With respect jciragorri Statements are worthless. What counts is the struggle of the united Venezuelan people. Fighting and q is not a flower of a day.
5.689585604130898e+17,Sat Feb 21 02:21:06 +0000 2015,2015-02-21,@juanOrganico @byronaedo SOBRE TODO RCN SON ESCUDEROS DE CUANTO ACONTECE A OPOSICIÓN VENECA HUBIESE SIDO ASÍ EN NEFASTO GBNO PASADO,1,-2.0,,-1.0,Media,@juanOrganico @byronaedo ABOVE ALL RCN ARE THEY ARE THE SCOUTERS OF EVERYTHING OPPOSITION VENECA WOULD HAVE BEEN LIKE THAT IN THE NEGLECTFUL PAST GBNO.,juanOrganico byronaedo ABOVE ALL RCN ARE THEY ARE THE SCOUTERS OF EVERYTHING OPPOSITION VENECA WOULD HAVE BEEN LIKE THAT IN THE NEGLECTFUL PAST GBNO.
5.696748752558531e+17,Mon Feb 23 01:47:28 +0000 2015,2015-02-23,"@emeceba ¿como la godorria veneca d antes?cuando estaban mal armaban guerra con Colombia,al menos estos no lo han hecho,el rufian el q busco",1,-3.0,,-3.0,Migrant,"@emeceba like the godorria veneca d before?when they were bad they armed war with Colombia,at least these have not done it,the rufian el q busco","emeceba like the godorria veneca d beforewhen they were bad they armed war with Colombia,at least these have not done it,the rufian el q busco"
5.702870641739694e+17,Tue Feb 24 18:20:06 +0000 2015,2015-02-24,@GuzmanJoseVicen X eso la rabia de la oligarquía  Veneca no les conviene el pueblo surja  eso no lo cuentan los periodistas ni lo oposición,1,-1.0,,-1.0,Geopolitics,@GuzmanJoseVicen X eso la rabia de la oligarquía Veneca no les conviene el pueblo surja eso no lo cuentan los periodistas ni lo oposición.,GuzmanJoseVicen X eso la rabia de la oligarquía Veneca no les conviene el pueblo surja eso no lo cuentan los periodistas ni lo oposición.
5.702527534208819e+17,Tue Feb 24 16:03:45 +0000 2015,2015-02-24,La #migración más grande del mundo se da durante la celebración del nuevo año chino  ,0,,,,,World's largest #migration occurs during Chinese New Year celebration.,Worlds largest migration occurs during Chinese New Year celebration.
5.702215118664909e+17,Tue Feb 24 13:59:37 +0000 2015,2015-02-24,@CNNEE.- ¿Cómo se ve la mayor migración humana de la Tierra en un mapa? ,0,,,,,@CNNEE.- What does the largest human migration on Earth look like on a map?,CNNEE. What does the largest human migration on Earth look like on a map
5.701841425136845e+17,Tue Feb 24 11:31:07 +0000 2015,2015-02-24,@FiscaliaCol desarticuló en #Nariño banda liderada por una cubana y un colombiano  que se dedicaba al tráfico de migrantes. @eACNUR,0,,,,,@FiscaliaCol disarticulated in #Nariño gang led by a Cuban and a Colombian who was dedicated to migrant smuggling. @eACNUR,FiscaliaCol disarticulated in Nariño gang led by a Cuban and a Colombian who was dedicated to migrant smuggling. eACNUR
5.700340984477778e+17,Tue Feb 24 01:34:54 +0000 2015,2015-02-24,Recordando tipico desayuno veneco! @ Valladolid Bogota ,1,0.0,0.0,,Migrant,Remembering a typical Veneco breakfast! @ Valladolid Bogota,Remembering a typical Veneco breakfast  Valladolid Bogota
5.700274727141335e+17,Tue Feb 24 01:08:34 +0000 2015,2015-02-24,#Campaña ¡Únete a la llamada para detener la #esclavitud moderna para los #migrantes en Qatar!  ,0,,,,,#Campaign Join the call to stop #modern #slavery for #migrants in Qatar!,Campaign Join the call to stop modern slavery for migrants in Qatar
5.705671462390907e+17,Wed Feb 25 12:53:02 +0000 2015,2015-02-25,"@ZulayRL perdone, buen día, cuando habla de ""llevar pobreza"" se refiere a que no quieren  migrantes pobres, los demás si pueden pasar?",1,-1.0,,,Locals,"@ZulayRL excuse me, good day, when you talk about ""bringing poverty"" you mean you don't want poor migrants, the others if they can pass?","ZulayRL excuse me, good day, when you talk about bringing poverty you mean you dont want poor migrants, the others if they can pass"
5.705543115178476e+17,Wed Feb 25 12:02:02 +0000 2015,2015-02-25,#CostaRica alberga encuentro sobre #tratadepersonas y migración.  ,0,,,,,#CostaRica hosts meeting on #trafficking and migration.  ,CostaRica hosts meeting on trafficking and migration.
5.705279213723034e+17,Wed Feb 25 10:17:11 +0000 2015,2015-02-25,@rcnlaradio :Como sabe la acelerada de Yanelda que el tira piedra Veneco era pobre?,1,-2.0,-2.0,,Migrant,@rcnlaradio :How does Yanelda's accelerated Yanelda know that the stone thrower Veneco was poor?,rcnlaradio How does Yaneldas accelerated Yanelda know that the stone thrower Veneco was poor
5.703844463372288e+17,Wed Feb 25 00:47:03 +0000 2015,2015-02-25,"Asesinado un adolescente de 14 años en San Cristobal, Venezuela por Policia Veneca, el opresor, dictador y verdugo @NicolasMaduro responda",1,-3.0,,-2.0,Geopolitics,"14 year old teenager murdered in San Cristobal, Venezuela by Venezuelan police, the oppressor, dictator and executioner @NicolasMaduro responds","14 year old teenager murdered in San Cristobal, Venezuela by Venezuelan police, the oppressor, dictator and executioner NicolasMaduro responds"
5.710309290089595e+17,Thu Feb 26 19:35:57 +0000 2015,2015-02-26,@PartidoPSUV @dcabellor LA BURGUESIA VENECA ES FASCISTA COMO LA DE TODA LATINOAMERICA Y DESPRECIAN LA DEMOCRACIA,1,-2.0,,-2.0,Geopolitics,@PartidoPSUV @dcabellor THE VENEZUELA BURGUESIA IS FASCIST LIKE ALL LATIN AMERICA AND DISRESPECTS DEMOCRACY.,PartidoPSUV dcabellor THE VENEZUELA BURGUESIA IS FASCIST LIKE ALL LATIN AMERICA AND DISRESPECTS DEMOCRACY.
5.709939337167258e+17,Thu Feb 26 17:08:57 +0000 2015,2015-02-26,"“@DiasporaCol: HOY empezó el Encuentro por la Paz en Barcelona, no dejen de asistir. #Migración #ColombianxsPorLaPaz ",0,,,,,"""@DiasporaCol: TODAY started the Meeting for Peace in Barcelona, do not fail to attend. #Migration #ColombianxsPorLaPaz.","DiasporaCol TODAY started the Meeting for Peace in Barcelona, do not fail to attend. Migration ColombianxsPorLaPaz."
